21.603,70.782,34.645,1
-5.8454,4.0397,131.2,1
-117.25,-28.498,35.86,1
-3.4996,46.274,-45.118,1
-17.286,5.8382,-2.7868,1
61.123,144.42,-0.69856,1
4.672,-61.508,90.153,1
19.983,130.91,81.223,1
18.288,-8.5254,-114.41,1
-39.546,23.031,-14.248,1
-30.704,80.916,-59.545,1
-59.003,-2.6182,9.7717,1
16.627,75.992,-2.1497,1
-38.975,-74.072,73.002,1
34.391,-28.005,-33.513,1
-15.898,-6.621,14.947,1
33.843,-17.54,-23.726,1
76.359,41.622,-49.289,1
-32.013,-6.5847,34.933,1
-17.22,-75.388,-52.728,1
19.413,71.213,34.645,1
-6.729,3.9485,131.2,1
-117.48,-30.756,35.86,1
-5.2071,46.221,-45.118,1
-18.203,5.5236,-2.7868,1
57.49,145.61,-0.69856,1
5.0646,-61.382,90.153,1
16.621,131.3,81.223,1
17.645,-8.1436,-114.41,1
-40.793,22.279,-14.248,1
-33.082,80.326,-59.545,1
-59.746,-3.7445,9.7717,1
14.336,76.325,-2.1497,1
-38.329,-74.794,73.002,1
34.125,-27.306,-33.513,1
-16.572,-6.9061,14.947,1
33.373,-16.854,-23.726,1
74.727,43.127,-49.289,1
-32.634,-7.2701,34.933,1
-16.296,-75.723,-52.728,1
17.029,71.665,34.645,1
-7.5927,3.8294,131.2,1
-117.53,-33.358,35.86,1
-7.0223,46.125,-45.118,1
-19.099,5.1459,-2.7868,1
53.423,146.9,-0.69856,1
5.6677,-61.219,90.153,1
12.886,131.68,81.223,1
17.047,-7.7113,-114.41,1
-42.061,21.389,-14.248,1
-35.658,79.595,-59.545,1
-60.423,-5.0545,9.7717,1
11.839,76.662,-2.1497,1
-37.414,-75.604,73.002,1
33.954,-26.498,-33.513,1
-17.189,-7.2439,14.947,1
32.967,-16.065,-23.726,1
72.961,44.831,-49.289,1
-33.185,-8.0553,34.933,1
-15.108,-76.07,-52.728,1
14.449,72.121,34.645,1
-8.4355,3.679,131.2,1
-117.39,-36.299,35.86,1
-8.9436,45.975,-45.118,1
-19.972,4.7017,-2.7868,1
48.912,148.25,-0.69856,1
6.4792,-61.01,90.153,1
8.7767,132.01,81.223,1
16.49,-7.2297,-114.41,1
-43.34,20.354,-14.248,1
-38.423,78.704,-59.545,1
-61.023,-6.5491,9.7717,1
9.1325,76.983,-2.1497,1
-36.221,-76.489,73.002,1
33.871,-25.579,-33.513,1
-17.746,-7.6354,14.947,1
32.618,-15.175,-23.726,1
71.046,46.721,-49.289,1
-33.661,-8.9406,34.933,1
-13.653,-76.412,-52.728,1
11.669,72.56,34.645,1
-9.2558,3.4943,131.2,1
-117.03,-39.572,35.86,1
-10.969,45.759,-45.118,1
-20.816,4.1878,-2.7868,1
43.949,149.65,-0.69856,1
7.4962,-60.744,90.153,1
4.2926,132.26,81.223,1
15.971,-6.6997,-114.41,1
-44.621,19.168,-14.248,1
-41.369,77.634,-59.545,1
-61.53,-8.2282,9.7717,1
6.2161,77.269,-2.1497,1
-34.746,-77.433,73.002,1
33.867,-24.546,-33.513,1
-18.24,-8.0808,14.947,1
32.319,-14.182,-23.726,1
68.967,48.784,-49.289,1
-34.054,-9.9248,34.933,1
-11.93,-76.733,-52.728,1
8.6869,72.963,34.645,1
-10.052,3.2725,131.2,1
-116.41,-43.167,35.86,1
-13.095,45.462,-45.118,1
-21.629,3.6016,-2.7868,1
38.523,151.03,-0.69856,1
8.7148,-60.406,90.153,1
-0.5658,132.4,81.223,1
15.483,-6.122,-114.41,1
-45.893,17.824,-14.248,1
-44.484,76.364,-59.545,1
-61.931,-10.091,9.7717,1
3.0887,77.498,-2.1497,1
-32.981,-78.418,73.002,1
33.932,-23.396,-33.513,1
-18.667,-8.5799,14.947,1
32.058,-13.086,-23.726,1
66.706,51.003,-49.289,1
-34.354,-11.006,34.933,1
-9.9394,-77.011,-52.728,1
5.5019,73.307,34.645,1
-10.822,3.011,131.2,1
-115.52,-47.07,35.86,1
-15.319,45.071,-45.118,1
-22.403,2.9407,-2.7868,1
32.628,152.35,-0.69856,1
10.13,-59.982,90.153,1
-5.7955,132.39,81.223,1
15.022,-5.497,-114.41,1
-47.144,16.318,-14.248,1
-47.755,74.872,-59.545,1
-62.209,-12.133,9.7717,1
-0.24937,77.646,-2.1497,1
-30.919,-79.421,73.002,1
34.056,-22.125,-33.513,1
-19.024,-9.1314,14.947,1
31.828,-11.885,-23.726,1
64.244,53.361,-49.289,1
-34.553,-12.182,34.933,1
-7.6813,-77.225,-52.728,1
2.1135,73.566,34.645,1
-11.563,2.7077,131.2,1
-114.31,-51.263,35.86,1
-17.634,44.569,-45.118,1
-23.134,2.2032,-2.7868,1
26.257,153.57,-0.69856,1
11.736,-59.456,90.153,1
-11.391,132.18,81.223,1
14.581,-4.8254,-114.41,1
-48.359,14.644,-14.248,1
-51.165,73.133,-59.545,1
-62.347,-14.353,9.7717,1
-3.7964,77.686,-2.1497,1
-28.556,-80.42,73.002,1
34.226,-20.728,-33.513,1
-19.304,-9.7337,14.947,1
31.615,-10.579,-23.726,1
61.562,55.836,-49.289,1
-34.642,-13.448,34.933,1
-5.1583,-77.35,-52.728,1
-1.4768,73.715,34.645,1
-12.274,2.3606,131.2,1
-112.75,-55.726,35.86,1
-20.034,43.942,-45.118,1
-23.814,1.3881,-2.7868,1
19.407,154.63,-0.69856,1
13.523,-58.809,90.153,1
-17.344,131.74,81.223,1
14.155,-4.1077,-114.41,1
-49.522,12.797,-14.248,1
-54.694,71.125,-59.545,1
-62.325,-16.742,9.7717,1
-7.5487,77.592,-2.1497,1
-25.886,-81.387,73.002,1
34.427,-19.202,-33.513,1
-19.504,-10.384,14.947,1
31.407,-9.1669,-23.726,1
58.641,58.406,-49.289,1
-34.609,-14.798,34.933,1
-2.3744,-77.357,-52.728,1
-5.2657,73.724,34.645,1
-12.949,1.9682,131.2,1
-110.81,-60.433,35.86,1
-22.511,43.173,-45.118,1
-24.437,0.49467,-2.7868,1
12.08,155.48,-0.69856,1
15.483,-58.021,90.153,1
-23.641,131,81.223,1
13.735,-3.3448,-114.41,1
-50.616,10.775,-14.248,1
-58.32,68.823,-59.545,1
-62.122,-19.293,9.7717,1
-11.5,77.334,-2.1497,1
-22.907,-82.292,73.002,1
34.644,-17.543,-33.513,1
-19.619,-11.079,14.947,1
31.191,-7.6489,-23.726,1
55.461,61.045,-49.289,1
-34.444,-16.226,34.933,1
0.66351,-77.219,-52.728,1
-9.2474,73.565,34.645,1
-13.587,1.5292,131.2,1
-108.44,-65.353,35.86,1
-25.054,42.245,-45.118,1
-24.994,-0.47669,-2.7868,1
4.2791,156.03,-0.69856,1
17.603,-57.074,90.153,1
-30.265,129.93,81.223,1
13.316,-2.5376,-114.41,1
-51.623,8.5754,-14.248,1
-62.016,66.203,-59.545,1
-61.719,-21.995,9.7717,1
-15.643,76.881,-2.1497,1
-19.618,-83.103,73.002,1
34.862,-15.748,-33.513,1
-19.643,-11.814,14.947,1
30.953,-6.0257,-23.726,1
52.003,63.722,-49.289,1
-34.136,-17.722,34.933,1
3.9462,-76.904,-52.728,1
-13.413,73.205,34.645,1
-14.184,1.043,131.2,1
-105.61,-70.451,35.86,1
-27.651,41.141,-45.118,1
-25.477,-1.5249,-2.7868,1
-3.984,156.24,-0.69856,1
19.868,-55.945,90.153,1
-37.194,128.46,81.223,1
12.888,-1.6878,-114.41,1
-52.521,6.1985,-14.248,1
-65.753,63.241,-59.545,1
-61.092,-24.834,9.7717,1
-19.965,76.201,-2.1497,1
-16.019,-83.784,73.002,1
35.061,-13.816,-33.513,1
-19.572,-12.583,14.947,1
30.676,-4.2989,-23.726,1
48.249,66.405,-49.289,1
-33.675,-19.277,34.933,1
7.4608,-76.379,-52.728,1
-17.752,72.612,34.645,1
-14.734,0.50924,131.2,1
-102.28,-75.683,35.86,1
-30.287,39.846,-45.118,1
-25.877,-2.6477,-2.7868,1
-12.693,156.03,-0.69856,1
22.261,-54.613,90.153,1
-44.399,126.54,81.223,1
12.443,-0.79713,-114.41,1
-53.29,3.6458,-14.248,1
-69.497,59.915,-59.545,1
-60.22,-27.793,9.7717,1
-24.452,75.26,-2.1497,1
-12.116,-84.297,73.002,1
35.222,-11.745,-33.513,1
-19.4,-13.381,14.947,1
30.343,-2.4712,-23.726,1
44.182,69.057,-49.289,1
-33.049,-20.878,34.933,1
11.191,-75.61,-52.728,1
-22.247,71.753,34.645,1
-15.235,-0.071632,131.2,1
-98.42,-81.003,35.86,1
-32.946,38.342,-45.118,1
-26.185,-3.8418,-2.7868,1
-21.824,155.32,-0.69856,1
24.761,-53.057,90.153,1
-51.846,124.12,81.223,1
11.973,0.13157,-114.41,1
-53.905,0.92141,-14.248,1
-73.209,56.205,-59.545,1
-59.081,-30.854,9.7717,1
-29.084,74.025,-2.1497,1
-7.9164,-84.602,73.002,1
35.325,-9.5362,-33.513,1
-19.123,-14.199,14.947,1
29.939,-0.54698,-23.726,1
39.788,71.639,-49.289,1
