-26.151,-4.4462,34.933,1
-16.45,-74.15,-52.728,1
30.849,69.365,34.645,1
-0.16151,4.2019,131.2,1
-113.16,-22.276,35.86,1
4.4604,46.248,-45.118,1
-11.489,6.6153,-2.7868,1
74.286,140.76,-0.69856,1
6.8027,-61.818,90.153,1
32.477,129.5,81.223,1
23.259,-9.6475,-114.41,1
-32.788,24.984,-14.248,1
-20.835,82.308,-59.545,1
-53.601,0.42286,9.7717,1
26.161,74.836,-2.1497,1
-37.459,-72.008,73.002,1
38.287,-29.968,-33.513,1
-10.775,-5.9006,14.947,1
38.304,-19.489,-23.726,1
83.951,37.293,-49.289,1
-26.201,-4.4463,34.933,1
-16.55,-74.15,-52.728,1
30.698,69.366,34.645,1
-0.3614,4.2019,131.2,1
-113.41,-22.279,35.86,1
4.1588,46.248,-45.118,1
-11.838,6.6146,-2.7868,1
73.876,140.77,-0.69856,1
6.36,-61.817,90.153,1
31.962,129.5,81.223,1
22.712,-9.6439,-114.41,1
-33.39,24.978,-14.248,1
-21.5,82.304,-59.545,1
-54.298,0.40968,9.7717,1
25.393,74.844,-2.1497,1
-38.233,-72.02,73.002,1
37.451,-29.954,-33.513,1
-11.668,-5.9051,14.947,1
37.368,-19.472,-23.726,1
82.938,37.335,-49.289,1
-27.193,-4.4609,34.933,1
-17.499,-74.161,-52.728,1
29.66,69.385,34.645,1
-1.3573,4.2013,131.2,1
-114.38,-22.365,35.86,1
3.1298,46.251,-45.118,1
-12.836,6.6042,-2.7868,1
72.758,140.83,-0.69856,1
5.4282,-61.812,90.153,1
30.843,129.53,81.223,1
21.732,-9.6203,-114.41,1
-34.407,24.941,-14.248,1
-22.583,82.279,-59.545,1
-55.287,0.34435,9.7717,1
24.312,74.875,-2.1497,1
-39.126,-72.07,73.002,1
36.505,-29.904,-33.513,1
-12.646,-5.9217,14.947,1
36.41,-19.418,-23.726,1
81.896,37.459,-49.289,1
-28.171,-4.5034,34.933,1
-18.365,-74.189,-52.728,1
28.562,69.434,34.645,1
-2.3475,4.1987,131.2,1
-115.33,-22.565,35.86,1
2.0646,46.257,-45.118,1
-13.829,6.5803,-2.7868,1
71.509,140.97,-0.69856,1
4.5683,-61.801,90.153,1
29.604,129.59,81.223,1
20.772,-9.5757,-114.41,1
-35.438,24.869,-14.248,1
-23.739,82.23,-59.545,1
-56.265,0.22298,9.7717,1
23.166,74.93,-2.1497,1
-39.937,-72.159,73.002,1
35.599,-29.818,-33.513,1
-13.608,-5.9517,14.947,1
35.482,-19.328,-23.726,1
80.828,37.664,-49.289,1
-29.134,-4.5749,34.933,1
-19.146,-74.236,-52.728,1
27.404,69.51,34.645,1
-3.3318,4.1926,131.2,1
-116.24,-22.882,35.86,1
0.96303,46.263,-45.118,1
-14.819,6.5413,-2.7868,1
70.129,141.18,-0.69856,1
3.78,-61.787,90.153,1
28.245,129.68,81.223,1
19.832,-9.5113,-114.41,1
-36.484,24.76,-14.248,1
-24.966,82.156,-59.545,1
-57.234,0.044133,9.7717,1
21.955,75.006,-2.1497,1
-40.666,-72.289,73.002,1
34.732,-29.697,-33.513,1
-14.554,-5.9966,14.947,1
34.583,-19.204,-23.726,1
79.73,37.948,-49.289,1
-30.082,-4.677,34.933,1
-19.842,-74.303,-52.728,1
26.187,69.611,34.645,1
-4.3103,4.1816,131.2,1
-117.11,-23.316,35.86,1
-0.17479,46.267,-45.118,1
-15.806,6.4858,-2.7868,1
68.617,141.45,-0.69856,1
3.0636,-61.769,90.153,1
26.766,129.8,81.223,1
18.911,-9.4287,-114.41,1
-37.544,24.613,-14.248,1
-26.265,82.055,-59.545,1
-58.191,-0.19359,9.7717,1
20.678,75.101,-2.1497,1
-41.312,-72.461,73.002,1
33.904,-29.543,-33.513,1
-15.483,-6.0577,14.947,1
33.713,-19.047,-23.726,1
78.604,38.309,-49.289,1
-31.015,-4.811,34.933,1
-20.454,-74.391,-52.728,1
